SMILES,Targets
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(COCCOCCOCCOCCOCCOCc3ccc(C(=O)NCCCN4CCN(c5ccccc5OC)CC4)cc3)cc2)CC1,1.0
FC(F)(F)c1cccc(N2CCN(CCOc3ccc4nc(S)[nH]c4c3)CC2)c1,1.0
O=S(=O)(NCC1CCN(CCOc2ccccc2-c2ccccc2)CC1)c1ccc(F)cc1,1.0
Cc1c(S(=O)(=O)NCCCCN2CCN(c3nsc4ccccc34)CC2)sc2ccc(F)cc12,1.0
COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccsc2)CC1,1.0
O=C(N[C@H]1CCN(Cc2ccc(Cl)cc2)C1)c1cccc(-c2cccs2)c1,1.0
Cc1cc2c[nH]c(O)c2cc1OCCCCN1CCN(c2cccc3ccccc23)CC1,1.0
c1ccc(N2CCN(C[C@H]3CC[C@H](Nc4ncccn4)CC3)CC2)cc1,1.0
COc1ccc(S(=O)(=O)N[C@H]2CC[C@H](N3CCC(c4ccccc4OCC(F)F)CC3)CC2)cc1OC,1.0
Cc1ccc(S(=O)(=O)N2c3ccc(Cl)cc3N=C(N3CCN(C)CC3)c3ccccc32)cc1,1.0
Oc1nc2c(O)ccc([C@@H](O)CNCCCOCCOCCc3cccc4ccccc34)c2s1,1.0
O=C1CCc2ccc(Oc3cccc(CN4CCN(c5cccc(Cl)c5Cl)CC4)c3)cc2N1,1.0
C[C@H](Nc1ccnc(NCCOc2ccc(F)cc2)c1)c1ccccc1,1.0
COc1cc(CN2CCN(C)CC2)ccc1OCCCc1cn(CCCCCCCCn2cc(CCCOc3ccc(CN4CCN(c5ccccc5OC)CC4)cc3OC)nn2)nn1,1.0
CC(c1cccc(C(F)(F)F)c1)N1CCN(CCN2Cc3ccccc3C2)C1=O,1.0
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)C1c2ccccc2-c2ccccc21,1.0
O=c1n(CCCN2CCCCCC2)ccn1-c1cccc(Cl)c1,1.0
Cc1ccc(NC(=O)C(C)C)cc1C1CCN(Cc2ccc(Oc3ccc(F)c(F)c3)cc2)CC1,1.0
OC1(c2ccc(Cl)cc2)CCN(Cc2[nH]nc3ccccc23)CC1,1.0
CN[C@@H]1Cc2cccc3ncn(c23)C1,1.0
N#Cc1ccc2[nH]c(CN3CCN(c4ccccc4)CC3)cc2c1,1.0
Nc1nc2cc3c(cc2s1)CCN(Cc1cscn1)CC3,1.0
Cn1cc(CN2CCC(O)(c3ccc(Cl)cc3)CC2)c2ccccc21,1.0
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccnc1,1.0
COc1ccccc1N1CCN(CCCNC(=O)c2cnn3ccc(OCCOCCOCCOCCOc4ccn5ncc(C(=O)NCCCN6CCN(c7ccccc7OC)CC6)c5c4)cc23)CC1,1.0
CC(C)C(=O)NCc1ccc2c(c1)[C@@H](N1CCN(C)CC1)Cc1ccccc1S2,1.0
O=S(=O)(c1ccccc1)C1CCN(CCc2ccc(F)cc2F)CC1,1.0
COc1ccc2[nH]cc(CN3[C@H]4CC[C@@H]3C[C@@](O)(c3ccc(SC)cc3)C4)c2c1,1.0
COc1ccccc1N1CCN(C/C=C/CNC(=O)c2ccc(-c3ccccn3)cc2)CC1,1.0
Cc1ccc2c(c1)C(=O)N(CCCCCN1CC=C(c3c[nH]c4ccccc34)CC1)C2=O,1.0
COc1cc(C)ccc1CN1CCN(C2CCc3cccc4c3N(C2=O)C(C)(C)C4)CC1,1.0
[NH3+]C(Cc1ccccc1)C(=O)NC1C(=O)N(CC(=O)O)CC1CC(=O)O,1.0
C[C@@H]1NCCc2cc(O)c(O)cc21,1.0
C=CCN1CC[C@@H]2c3c(O)cccc3CC[C@H]21,1.0
Cc1ncoc1-c1nnc(SCCCN2[C@H]3CC[C@@H]2C[C@H](c2ccc(C(F)(F)F)cc2F)C3)n1C,1.0
COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(Cl)cc2Cl)CC1,1.0
O=C(CCCN1C2CCC1CC(O)(c1ccccc1)C2)c1ccc(F)cc1,1.0
COc1ccccc1N1CCN(Cc2cn3cc(C)cc(N4CCOCC4)c3n2)CC1,1.0
COc1ccc(Br)cc1-c1nc(CNCC[C@@H]2CCN(Cc3ccccc3)C2)co1,1.0
C[C@H]1Oc2c(cccc2N2CCN(CCCc3c[nH]c4ccccc34)CC2)NC1=O,1.0
c1ccc(-c2cc(CCCCN3CCN(c4ccccc4)CC3)on2)cc1,1.0
COc1ccc2[nH]c(C(=O)NCCC(F)CN3CCN(c4ccccc4OC)CC3)cc2c1,1.0
Oc1nc2c(O)ccc([C@@H](O)CNCCc3ccccc3CNCCc3ccccc3F)c2s1,1.0
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1ccc2ccccc2c1,1.0
Cc1cccc(N2CCN(CCCC(=O)N=CC3Nc4ccc(F)cc4C(=O)N3c3ccccc3)CC2)c1C,1.0
C#Cc1cccn1C1CCN(Cc2ccccc2)CC1,1.0
CN(C)CCC1(c2ccccc2)OC=CC1=O,1.0
CSc1ccccc1N1CCN(CCCCCC(=O)NCc2ccccc2)CC1,1.0
O=C(NC1CCN(Cc2ccccc2)C1)c1ccc(-c2ccsc2)cc1,1.0
c1ccc(CN2CCN3c4cccc5[nH]cc(c45)CC3C2)cc1,1.0
COc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)cc1,1.0
O=C1CC(CN2CCC(c3noc4cc(F)ccc34)CC2)Cc2occc21,1.0
CCCN1CCN2c3cccc4[nH]cc(c34)CC2C1,1.0
Oc1ccc2c(c1)C1OCCN(CCc3cccs3)C1CC2,1.0
Oc1ccccc1N1CCN(Cc2cnn3ccccc23)CC1,1.0
COC(=O)c1ccc(Nc2nc3ccccc3n2Cc2ccc(Cl)cc2)cc1,1.0
Fc1ccc(CCCCN2CCCN(c3ccc(Cl)cc3)CC2)cc1,1.0
CCCN1CCC(c2cccc3ccccc23)CC1,1.0
Cc1nc(C)c(-c2nnc(SCCCN3CCC4(CCc5ccc(F)cc54)C3)n2C)s1,1.0
CCN1C(=O)c2ccccc2S(=O)c2ccc(C(=O)Nc3ccc(OC)cc3)cc21,1.0
COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@H](N2CCN(c3ccccc3OC(C)C)CC2)CC1,1.0
Fc1ccc(-c2cc(CCCCN3CCN(C(c4ccccc4)c4ccccc4)CC3)on2)cc1,1.0
COc1ccc2c(c1)CCCN(CCCCN1CCN(c3ccccc3OC)CC1)C2=O,1.0
COC(=O)c1cccc2c1CC[C@H]1[C@H]2c2cc(O)c(Cl)cc2CCN1C,1.0
CN1CCN(C2=Nc3ccccc3N(NC(=O)c3ccc(C#N)cc3)c3ccc(Cl)cc32)CC1,1.0
O=C(CCCN1CCC(S(=O)(=O)c2ccccc2)CC1)c1ccc(F)cc1,1.0
CC1(C)[C@H]2CC[C@]1(C)CN(CCN1CCN(c3cccc(Cl)c3)C1=O)C2,1.0
COc1ccccc1N1CCN(Cc2ccc(OCCF)cc2)CC1,1.0
COc1ccccc1N1CCN(CCCCNC(=O)c2cc(C)ccc2C)CC1,1.0
O[C@]1(c2ccc3ccccc3c2)C[C@@H]2CC[C@H](C1)N2Cc1c[nH]c2ccccc12,1.0
O=C1Cc2c(cccc2N2CCN(CC3CCc4[nH]c5ccc(F)cc5c4C3)CC2)N1,1.0
Nc1cccc(C#CCCN2CC=C(c3ccccc3)CC2)c1,1.0
CCCN1CCN(c2cccc(O)c2)CC1,1.0
Cc1ccc(-c2ccc3c(c2)C(N2CCN(C)CC2)Cc2ccccc2S3)s1,1.0
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3c(F)cccc3C(F)(F)F)c3ccccc32)CC1,1.0
O=C(CCCN1CCN(c2ncccn2)CC1)c1ccc(F)cc1,1.0
COc1ccccc1N1CCN(CCCCCNC(=O)c2cc3ccccn3n2)CC1,1.0
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)c3cccc(C(F)(F)F)c3)c3ccccc32)CC1,1.0
CC(=O)N1CCC(C)c2c(C)ccc(CCN3CCN(c4noc5ccccc45)CC3)c21,1.0
COc1ccc(CN2CCN(CC(=O)N3c4ccccc4CC3C)CC2)cc1,1.0
C[C@@H]1c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,1.0
CCN1CCC[C@H]1CNC(=O)c1c(Cl)ccc(O)c1OC,1.0
O=C1CC(CN2CC=C(c3c[nH]c4cc(F)ccc34)CC2)Cc2nc(N3CCCC3)sc21,1.0
CCCN(CCC)C1CCn2ncc(C=O)c2C1,1.0
CN(C)CCc1cn(S(=O)(=O)c2ccccc2)c2ccccc12,1.0
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)cc1,1.0
CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@@H]1CCc2ccc3[nH]c(C#N)cc3c2C1,1.0
CN(C)CCSc1cccc(Br)n1,1.0
CN1CC(C(N)=O)=CC2c3cccc4[nH]c(Br)c(c34)C[C@H]21,1.0
CCCN(CCN1CCN(c2ccccc2)CC1)[C@@H]1CCc2ccc(O)cc2C1,1.0
O=C1CCc2ncccc2N1CCCN1CCC(n2c(O)nc3ccccc32)CC1,1.0
O=C(/C=C/c1ccccc1)NCCCCN1CCc2ccccc2C1,1.0
CC(=O)N[C@H]1CC[C@H](CCN2CCc3ccccc3C2)CC1,1.0
O=C(Nc1cccc(SC(F)(F)F)c1)N1CCC(N2CCC(n3c(O)nc4c(F)cccc43)CC2)CC1,1.0
O=C(NCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc2c(c1)Cc1ccccc1-2,1.0
COc1ccccc1N1CCN(CNC(=O)c2ccc(Cl)cc2)CC1,1.0
COc1cccc(N2CCN(CCCCNC(=O)c3ccc(-n4ccnc4)cc3)CC2)c1,1.0
Clc1ccc(N2CCN(Cc3cn4nc(Cl)ccc4n3)CC2)cc1,1.0
Oc1ccc(C2=C[C@H](CN3CC=C(c4ccccc4)CC3)CCC2)cc1,1.0
CCCn1ncc2c1-c1c(C)sc(C)c1CCC2,1.0
CC1(C(=O)CC(=O)c2ccc(Cl)cc2)CCN(Cc2ccccc2)CC1,1.0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccc3ccccc3c2)CC1,1.0
CCCOc1cccc(CN2CCN(Cc3cc4ccccc4o3)CC2)c1,1.0
Clc1cccc(N2CCN(C[C@H]3C[C@@H]3c3ccccc3)CC2)c1Cl,1.0
Clc1cccc(N2CCN(CCCOc3ccc4c[nH]nc4c3)CC2)c1Cl,1.0
Fc1ccc(OCCCN2CCN(c3ncccn3)CC2)cc1,1.0
COc1ccc(Cl)cc1CN1CCN(CC(=O)N2c3ccccc3C[C@H]2C)CC1,1.0
Fc1ccc2[nH]c(CN3CCN(c4ccccn4)CC3)cc2c1,1.0
Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCO3,1.0
COc1ccc(CCN(C)CCN2CCN(c3cccc(Cl)c3)C2=O)cc1OC,1.0
CN1CCc2cc(Cl)c(O)cc2[C@H]2c3cccc(-c4cc(F)cc(F)c4)c3CC[C@@H]21,1.0
COc1cccc(CC2NCCc3c2[nH]c2ccc(OC)cc32)c1,1.0
O=C1CCc2ccc(CC3C4CCC3CN(C[C@@H]3COc5c(ccc6c5CC(=O)N6)O3)C4)cc2N1,1.0
COc1c(C)ccc2c1-c1cccc3c1[C@@H](C2)N(C)CC3,1.0
CCCN1CCO[C@H]2c3cc4c(O)[nH]cc4cc3CC[C@@H]21,1.0
CC1Cc2ccccc2N1C(=O)CC1CCN(Cc2ccccc2Cl)CC1,1.0
CCCN(CCC)C1COc2c(cccc2-c2ccc(C(F)(F)F)cc2)C1,1.0
COc1ccc(C23CC2CN(CCCSc2nnc(-c4cccc5nc(C)ccc45)n2C)C3)cc1,1.0
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1c2ccccc2C[C@H]1CO,1.0
Cc1ccc(C2CCN(Cc3ccc4c(c3)NC(=O)CO4)CC2)cc1C,1.0
O=C(C=Cc1ccccc1)NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,1.0
C=CCN1CCC[C@H]1CNC(=O)c1cc(CCCF)ccc1OC,1.0
CN(C)CCCN1c2ccccc2Sc2ccccc21,1.0
C[C@@H]1CCCCN1CCc1c(-c2ccccc2)[nH]c2ccccc12,1.0
CCCN1CCC(c2[nH]nc3ccccc23)CC1,1.0
O=C(NCCCCN1CCN2c3ccccc3Cc3ccccc3C2C1)c1cc2ccccc2s1,1.0
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4Cl)CC3)nc2N1,1.0
CN(C)C1CCc2ccc(O)cc2C1,1.0
OC1(c2ccc(Cl)c(Cl)c2)CCN(Cc2[nH]nc3ccccc23)CC1,1.0
Oc1nc2c(O)ccc([C@@H](O)CNCCSCCCNCCc3cccc(Cl)c3Cl)c2s1,1.0
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)cc12,1.0
CCCN(CCN1CCN(c2ccc3ccccc3c2)CC1)C1CCc2ccc(O)cc2C1,1.0
CC1Cc2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2NC1=O,1.0
CCCN(CCC)[C@H]1CCc2cccc(OC)c2[C@H]1C,1.0
N#CC(C#N)=Cc1[nH]ccc1CN1CCN(c2ccc(Cl)cc2)CC1,1.0
N#Cc1ccccc1N1CCN(CNC(=O)c2ccccc2)CC1,1.0
CC(C)Oc1ccccc1N1CCN(C2CCC(NS(=O)(=O)c3cc(Cl)ccc3F)CC2)CC1,1.0
CCN(CC)C(=O)N[C@H]1CC2=C(Cc3c[nH]c4cccc2c34)N(C)C1,1.0
COc1ccc2cc([C@H](C)C(=O)NCCCN3CCN(c4ccccc4OC)CC3)ccc2c1,1.0
O=C(N[C@H]1CC[C@H](CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)C1CCCC1,1.0
Cc1c(-c2ccccc2)cnn1C1CCN(Cc2ccccc2)CC1,1.0
CCc1ccc(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1Cl,1.0
CCCN1CC[C@H]2c3cccc(O)c3CC[C@H]21,1.0
CC(C)C1Cc2ccccc2N1C(=O)CN1CCN(Cc2ccc(Cl)cc2)CC1,1.0
CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(O)c1OC,1.0
O=C(NCCN1CCN(c2cccc3nc(O)oc23)CC1)c1ccc(F)cc1,1.0
c1ccc(CCN2CCC(c3cc(-c4ccncc4)n[nH]3)CC2)cc1,1.0
O=S(=O)(NCCCN1CCC(c2noc3cc(F)ccc23)CC1)c1ccc(OC(F)(F)F)cc1,1.0
Cc1ccc(-c2nc(O)n(C3CCN(Cc4ccccc4)CC3)c2C)cc1,1.0
CCCN(CCN1CCN(C(=O)c2ccc3[nH]ccc3c2)CC1)[C@H]1CCc2nc(N)sc2C1,1.0
CCc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,1.0
O=C1CC2(CCN(CCc3ccccc3)CC2)OC=C1c1ccccc1F,1.0
CCN1CCC[C@H]1CNC(=O)c1cc(F)cc(O)c1OC,1.0
OCCOCCN1CCN(C2=Nc3ccccc3Sc3ccccc32)CC1,1.0
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3ccccc3s2)CC1,1.0
Oc1cccc2c1C[C@H]1OCCN(CC3CC3)[C@@H]1C2,1.0
CC1(c2cc(-c3ccc(Cl)cc3)[nH]n2)CCN(Cc2ccccc2)CC1,1.0
COc1ccccc1N1CCN(CCCCCn2cc3ccc4ccccc4c3c2O)CC1,1.0
Oc1ccc2c(c1)CCNCCc1ccccc1C2,1.0
N#Cc1ccc2[nH]c(CN3CCN(c4ccc(Cl)cc4)CC3)cc2c1,1.0
O=C(OCCN1CCN(CCCN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)CC1)c1ccc(OCCCN2CCCCC2)cc1,1.0
O=C1CC(c2ccccc2)c2cccc(CCN3CCN(c4nsc5ccccc45)CC3)c2N1,1.0
CC#CC1=CCC(N(CCC)CCCCn2cc(C)nn2)CC1,1.0
Cc1nc(O)n(C2CCN(Cc3ccccc3)CC2)c1-c1ccccc1,1.0
CO[C@@]1(C)c2cccc3c2-c2c1ccc1c2[C@@H](C3)N(C)CC1,1.0
CN1CCC(=C2c3ccccc3CCc3sccc32)CC1,1.0
COc1ccccc1N1CCN(CCCC2CCCc3c(OC)cccc32)CC1,1.0
C#CCN(CCCCN1CCN(c2ccccc2)CC1)C1CCc2ccc(O)cc2C1,1.0
Oc1cc2c3c(ccc2[nH]1)CC[C@H](CNCc1ccccc1)O3,1.0
Cc1nc2cc3c(cc2s1)CCN(CCCSc1nnc(-c2ocnc2C)n1C)CC3,1.0
CCOc1ccc(N2CCN(CCCCOc3ccc4c(c3)NC(=O)CC4)CC2)cc1,1.0
CN1CCC(c2cn(-c3ccncc3)c3ccc(-c4ccncc4)cc23)CC1,1.0
CCn1ncc2c1-c1c(C)sc(C)c1CCC2,1.0
Fc1ccc(CCN2CCC3(CCc4cccc(F)c4O3)CC2)c(F)c1,1.0
OC1(c2cccc(Cl)c2Cl)C[C@@H]2CC[C@H](C1)N2Cc1csc2ccccc12,1.0
O=C1COc2ccccc2N1CCCN1CCC(n2c(O)nc3ncccc32)CC1,1.0
Cc1cccn(CCCCN2CCN(c3cc(C(F)(F)F)nc(C(C)(C)C)n3)CC2)c1=O,1.0
O=C(CN1CCN(Cc2ccc(Cl)cc2)CC1)N1c2ccccc2CC12CCCC2,1.0
CN1CCc2c(cc(O)c(O)c2Br)C(c2ccccc2)C1,1.0
OC1(c2ccc(I)cc2)CCN(Cc2c[nH]c3ncccc23)CC1,1.0
O=C(NCCCCN1CCN(c2cccc(Cl)c2Cl)CC1)c1ccc(I)s1,1.0
CCCCCCN(CCc1ccccc1)CCc1cccc(O)c1,1.0
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2c(c1)Cc1ccccc1-2,1.0
O=S(=O)(NCCCN1CCN(c2nsc3ccccc23)CC1)c1cccs1,1.0
Clc1ccc(N2CCN(CCc3cc4cccnc4[nH]3)CC2)cc1,1.0
COc1ccc(Br)cc1-c1nc(CN2CCN(Cc3ccccc3)CC2)cs1,1.0
C=CCN1CCC[C@H]1CNC(=O)c1cc(I)ccc1OC,1.0
C=C1c2ccccc2C=C(C2=CCN(C)CC2)c2ccccc21,1.0
Oc1nc2c(O)ccc([C@@H](O)CNCCOCCCNCCc3cccc(Cl)c3)c2s1,1.0
C(=C/Cn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc21)\Cn1c(-c2ccc(OCCCN3CCCCC3)cc2)nc2ccccc21,1.0
O=C(NC1CCC(CCN2CCN(c3cccc(Cl)c3Cl)CC2)CC1)c1cccs1,1.0
COc1ccc(Cl)cc1S(=O)(=O)N[C@H]1CC[C@@H](N2CCC(c3ccccc3OCC(F)(F)F)CC2)CC1,1.0
CN1CCN(C2=Cc3ccccc3Oc3ccc(Cl)cc32)CC1,1.0
CN1CCN(C2=Nc3cc(Cl)ccc3N(NC(=O)CCCCCCC(=O)NN3c4ccc(Cl)cc4N=C(N4CCN(C)CC4)c4ccccc43)c3ccccc32)CC1,1.0
O=C1C(=O)N(CCN2CCN(Cc3ccc(Cl)cc3)CC2)c2ccccc21,1.0
N#Cc1ccccc1N1CCN(CCCCOc2ccc3c(c2)NC(=O)CC3)CC1,1.0
Clc1cccc(N2CCN(CCCCNc3ccc4ccccc4n3)CC2)c1Cl,1.0
CN(C)C(=O)c1cccc(CN2CCc3cc4nc(N)sc4cc3CC2)c1,1.0
CCOC(=O)c1oc2c(c1C)C(=O)CC(CN1CCC(C(=O)c3ccc(F)cc3)CC1)C2,1.0
Nc1cc(F)ccc1C(=O)CCCN1CC[C@H]2[C@@H](C1)c1cccc3c1N2CCCS3,1.0
N#Cc1ccc(CNC(=O)CCCCCN2CCN(c3ccccc3-c3ccccc3)CC2)cc1,1.0
COc1ccccc1N1CCN(CCNC(=O)c2ccc(F)cc2)CC1,1.0
Cn1c(CN2CCC(c3ccccc3)CC2)nc2ccccc21,1.0
CN(Cc1ccccc1)Cc1ccc(CN2c3ccccc3Sc3ccc(C(F)(F)F)cc32)cc1,1.0
COc1ccccc1N1CCN(CCCN2C(=O)c3ccccc3C2=O)CC1,1.0
O=c1ccc2ccc(OCCCN3CCN(c4ccccc4)CC3)cc2o1,1.0
N[C@H]1CCCC[C@@H]1NC(=O)c1c2c(c3c4c(ncnc14)-c1ccccc1C3=O)N[C@@H]1CCCC[C@H]1N2,1.0
CC(C)=C1c2ccc(Cl)cc2C=C(N2CCN(C)CC2)c2ccccc21,1.0
COc1ccccc1N1CCN(CCCCNC(=O)c2cc3cc(I)ccc3o2)CC1,1.0
O=S(=O)(NCCCCN1CCN(c2nsc3ccccc23)CC1)c1cnc2ccccn12,1.0
CC1Cc2ccccc2N1C(=O)CN1CCN(CCc2ccc(Cl)cc2)CC1,1.0
CN(C)CC1CC2c3ccccc3Cc3ccncc3N2O1,1.0
CCCC(=O)NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21,1.0
CCCN(CCc1ccccc1)[C@H]1CCc2c(O)cccc2C1,1.0
CCCN(CCC)CC[C@H]1CC[C@H](Nc2ncccn2)CC1,1.0
Cc1ccc2c(N3CCN(CCc4cccc(-n5cccn5)c4)CC3)cccc2n1,1.0
COc1ccc(Br)cc1C1=N[C@@H](CN2CCN(c3ccccc3)CC2)CO1,1.0
C#CC1=CC[C@@H](N(CCC)CCCCNC(=O)c2ccc(OCCCc3cnn(CCCC)n3)c(OC)c2)CC1,1.0
O=C(NCCCCN1CCN(c2cc3ccc2CCc2ccc(cc2)CC3)CC1)c1cc2ccccc2s1,1.0
Cc1ccc2c(-c3nnc(SCCCN4CCc5ccc6oc(C(F)(F)F)nc6c5CC4)n3C)cccc2n1,1.0
O=C(NC/C=C/CN1CCN(c2cccc(Cl)c2Cl)CC1)c1cccc([N+](=O)[O-])c1,1.0
C=S(O)c1ccc2c(c1)N(CC[C@H]1CCCCN1C)c1ccccc1S2,1.0
COc1cccc(C(=O)CCCN2CCN(c3ccc(Cl)cc3)CC2)c1,1.0
CCOC(=O)c1[nH]c2ccccc2c1CCN(C)C,1.0
CCN1CCC[C@@H](c2cccc(C#N)c2)C1,1.0
Cc1cc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccccc4)n2C)CC3)no1,1.0
COc1ccccc1N1CCN(CCCCNC(=O)c2ccccc2I)CC1,1.0
c1cnc(N[C@H]2CC[C@H](CCN3CCc4ccccc4C3)CC2)nc1,1.0
CCCN(CCCCN1CCN(c2ccccc2OC)CC1)Cc1ccc2ccccc2c1,1.0
COc1ccccc1N1CCN(C2CC3CC(NC(=O)c4ccc5ccccc5c4)CC3C2)CC1,1.0
Cn1c(=O)cnn(CCCCN2CCN(c3cccc4ccc(O[11CH3])cc34)CC2)c1=O,1.0
CCN1CCC[C@H]1CNC(=O)c1cc(Br)cc(OC)c1OC,1.0
COc1ccc2ccnc(N3CCN(CCCCNC(=O)c4cc5cccc(OC)c5o4)CC3)c2c1,1.0
COc1ccccc1N1CCN(CCCCNC(=O)/C=C/c2ccc(C#N)cc2)CC1,1.0
Oc1cccc(CCN(CCc2ccccc2)CC2CCC2)c1,1.0
Cc1cc(F)ccc1N1CCN(C[C@H]2C[C@@H]2c2ccccc2)CC1,1.0
COc1ccccc1N1CCN(CCCNC(=O)c2ccc(-n3ccnc3)cc2)CC1,1.0
COc1ccc2c(c1)C(NCCN1CCN(c3ccc(Cl)cc3)CC1)CCC2,1.0
O=C(CCCN1C2CCC1CN(c1ccc(Cl)cc1)CC2)c1ccc(F)cc1,1.0
CCOc1ccc(CN2CCN(Cc3cc4ccccc4o3)CC2)cc1,1.0
CN1C(=O)C(N2CCN(Cc3ccc(Cl)cc3)CC2)CCc2ccccc21,1.0
O=C(c1ccc(F)cc1)C1CCN([C@H]2CCN(Cc3ccc(F)cc3)C[C@@H]2O)CC1,1.0
Cc1ccc2c(c1)N(C(=O)CN1CCN(Cc3ccc(Cl)cc3)CC1)C(C)(C)CC2C,1.0
FC(F)(F)c1cccc(N2CCN(CCCCNc3ccc(-c4ccccc4)cn3)CC2)c1,1.0
Cn1c(CN2CCC(c3ccc(C(F)(F)F)cc3)CC2)nc2ccccc21,1.0
c1ccc(CN2CCC(NCc3coc(-c4ccccc4)n3)CC2)cc1,1.0
Fc1ccc(/C=C/COCC2CCN(Cc3ccccc3)CC2)cc1,1.0
OS(=CCCN1CCN(c2ccc(Cl)cc2)CC1)c1ccc(F)cc1,1.0
CCCc1cc(O)c(OC)c(C(=O)NC[C@@H]2CCCN2CC)c1C,1.0
Cc1ccc(C)c(C(=O)CCCN2CCC(O)(c3ccc(Cl)cc3)CC2)c1,1.0
CC(C)Oc1ccccc1N1CCN(C2CCC(NC(=O)NCc3cccc(F)c3)CC2)CC1,1.0
Cc1ncoc1-c1nnc(SCCCN2CC3CC3(c3ccc(Cl)c(Cl)c3)C2)n1C,1.0
O=C(NC1CCc2ccc(CCN3CCN(c4nsc5ccccc45)CC3)cc21)c1ccccc1,1.0
Oc1[nH]cc2ccc(OCCCN3CCN(c4cccc5cccc(F)c45)CC3)c(Cl)c12,1.0
O=C1CCc2ccc(OCCCCN3CCN(c4ccccc4)CC3)cc2N1,1.0
CCCN(CCCCN1C(=O)CC(C)(C)CC1=O)[C@H]1CCc2ccc3[nH]c(C(N)=O)cc3c2C1,1.0
O=C(NCCCCN1CCN2c3ccccc3Cc3ccccc3C2C1)c1ccc2ccccc2c1,1.0
COc1ccccc1N1CCCN(CCCCNC(=O)c2ccc(-c3ccsc3)cc2)CC1,1.0
O=C1c2ccccc2C(=O)N1CCCCCN1CCN(c2cccc(Cl)c2Cl)CC1,1.0
c1ccc(CCc2ccccc2OCc2ccccn2)cc1,1.0
CN1CCC(C2=Cc3cc(Cl)ccc3Cc3ccccc32)CC1,1.0
CCN1CCC[C@H]1CNC(=O)c1c(OC)ccc(Cl)c1Cl,1.0
Cc1ccc2c(-c3nnc(SCCCN4CCc5cc6nc(CC7CC7)oc6cc5CC4)n3C)cccc2n1,1.0
C=CCN1CCC2c3c(cccc3OC)CC[C@@H]21,1.0
CNc1cc(OC)c(C(=O)NC[C@H]2CCN(Cc3ccccc3)C2)cc1Cl,1.0
Cc1c(OCCCCN2CCN(c3cccc4cccc(F)c34)CC2)ccc2c[nH]c(O)c12,1.0
CCCN(CCN1CCN(C(=O)c2cc3ccccc3[nH]2)CC1)[C@H]1CCc2nc(N)sc2C1,1.0
O=C(Nc1ccc2[nH]cc(C3CCN(CCCCCCCN4CCC(c5c[nH]c6ccc(NC(=O)c7ccc(F)cc7)cc56)CC4)CC3)c2c1)c1ccc(F)cc1,1.0
COc1ccccc1C1CCN(CNC(=O)c2cccc(C)c2)CC1,1.0
O=C1N(CCN2CCCCCC2)CCN1c1ccncc1,1.0
Oc1cccc(C2CCN(Cc3ccccc3)CC2)c1,1.0
CC(C)(C)c1nc(N2CCN(CCCCn3ccc(C4CC4)nc3=O)CC2)cc(C(F)(F)F)n1,1.0
Cc1cnc(-c2ccc3c(c2)CCN(CCCSc2nnc(-c4ccc5[nH]ccc5c4)n2C)CC3)o1,1.0
CN(C)CCn1cc(S(=O)(=O)c2cccc3ccccc23)c2cccnc21,1.0
Fc1cccc(CCCN2CCCC2)c1,1.0
FC(F)(F)c1ccc(OCCCN2CCN(c3ccccn3)CC2)cc1,1.0
